"Mr. Langham decides to take a loan from his bank for $60 at a nominal rate of 6%. If he agrees to repay the loan in equal installments over a period of 15 months, how much will each of the monthly payments be?",$4.30,$4.50,$64.50,$60,A,stemez-Business
"Mrs. Davis takes out a 12 month loan for $150, discounted at 6%. How much did she actually receive? Whatareher monthlypayments?",$141 and $13.50 per month,$159 and $13.50 per month,$150 and $12.50 per month,$141 and $12.50 per month,D,stemez-Business
"A contractor has found through experience that the low bid for a job (excluding his own bid) is a random variable that is uniformly dis-tributed, over the interval ( 3c / 4 , 2c) where c is the contractor's cost estimate (no profit or loss) of the job. If profit is defined as zero if the contractor does not get the job (his bid is greater than the low bid) and as the difference between his bid and the cost estimate c if he gets the job, what should he bid, in terms of c, in order to maximize his expected profit?",k = (3c / 2),k = (4c / 3),k = c,k = (2c / 3),A,stemez-Business
Which of the following would yield the greatest net return to acorporation in the 50% tax bracket A) 5% certificate of deposit B) 5% government bond C) 5% corporate bond D) 5%treasurybond E) 4% municipal bond,5% government bond,5% corporate bond,4% municipal bond,5% certificate of deposit,C,stemez-Business
"Mr. Simmons has the choice of buying a 6(1/4), $1,000 bond at 98, or 10 shares of 6% preferred stock, par valued at $100 per share, at 101. Which investment gives the greater effective yield? By how much? Perform all calculations to the nearest (1/10)%.",The preferred stock,The bond,Cannot be determined from the information given,Both yield the same,B,stemez-Business
"The Experimental Company is now producing and selling 17,000 units of product per year at a sales price of $250 each. It has had a profit objective of 20 percent return on a $2,000,000 investment. Its present cost structure is as follows: Manufacturing costs: Fixed costs $400,000 per year Variable costs $175 per unit produced Selling and administration expenses: Fixed expenses $135,000 per year Variable expenses $25 per unit sold Ten hours are required to produce a unit of product. The company is interested in pushing its rate of operations to 100 percent of its capacity-20,000 units of product. It believes that it can raise its price by up to 5 percent of the present sales price without cutting its present sales volume. In addition, it believes that it can increase its sales to productive capacity with minor design and quality improvements that will increase variable manufacturing costs by $5 per unit, and with accompanying promotion that will increase its variable selling and administration expenses by $5 per unit for all units sold. The company would like to achieve a profit objective of 25 percent on its investment. REQUIRED: 1) Can the company, within the price increase limitation indicated, achieve its new profit objective by reaching full utilization of capacity with the increased variable costs and expenses required? 2) What would the sales price have to be to achieve the new profit objective? 3) What sales price would achieve the old profit objective?","$265.50, $265.75/unit, $260.00/unit","$262.50, $261.75/unit, $255.00/unit","$260.50, $260.75/unit, $250.00/unit","$255.50, $262.75/unit, $265.00/unit",B,stemez-Business
"Mr. Louis is presently considering buying a new boat to give rides to tourists. He has two alternatives: Boat A costs $10,000 and consumes $2,000 in fuel per year. Boat B costs $7,000 and consumes $2,500. Both boats have a zero salvage value at the end of 10 years. If Ur. Louis considers a rate of return of 6% acceptable, (a) which boat should he purchase? (b) how much will he charge each tourist if there are 3 tourists to a ride and Mr. Louis plans to have 125 rides each year?","Boat B, $10 per passenger","Boat A, $10 per passenger","Boat B, $8.96 per passenger","Boat A, $8.96 per passenger",D,stemez-Business
"LeroiWilson has a business supplying hand-made belts to boutique chains. He receives $2.80 per belt. During a six day work week, he finishes the following number of belts: 56 on Monday, 126 on Tuesday, 130 on Wednesday, 110 on Thursday, 118 on Friday, and 56 on Saturday. What is his gross revenue for the week?","$1,800.00","$1,500.00","$1,668.80","$1,700.00",C,stemez-Business
A television sells for $226.50. The markup is 30% based on the cost. Find the cost.,$152.35,$200.50,$174.23,$190.20,C,stemez-Business
"Elaine Morris, assistant to the sales manager of Cox Distributors, prepares a weekly summary of sales representatives' expenses. The following figures are taken from the records for the first week in September: Danvers, $203,75; Halleck, $187.50; Isaac, $185; Meade, $176.85; Munez, $163.90; Wooten, $214. Arrange the expenses in a column; then find the total of all representatives' expenses for the week.","$1,200.00","$1,250.00","$1,100.00","$1,131.00",D,stemez-Business
A noninterest-bearing note with a face value of $600 and a term of 30 days dated April 5 was discounted April 15 at a rate of 5%. What were the proceeds?,$601.67,$599.33,$598.33,$600,C,stemez-Business
The list price of a book is $4.95. It sells in a bookstore at a net price of $2.95. What is the amount of trade discount?,$2.95,$2.00,$1.00,$1.95,B,stemez-Business
"Frank Burger owns a paint and wallpaper store. A customer wishes to paper a room that is 24 feet long, 18 feet wide, and 9 feet high. There is a window 3 feet by 8 feet and a door 4 feet by 9 feet. Allowing for a 10% waste of paper, how many single rolls of paper (36 square feet of paper in a single roll) will be required?",22 rolls,24 rolls,18 rolls,20 rolls,A,stemez-Business
"Heavenly Flights charter club charges its members $200 annually. The club's director is considering reducing the annual fee by $2 for all members whenever applicants in excess of 60 members join . For example, if club membership stands at 60 and two new members are added, this will decrease everyone's fee by $4 and the new annual fee would be $196 per member. How many extra members maximize revenue?",40,60,80,100,C,stemez-Business
"ABC Corporation had a 1976 net income of $1,000,000. If ABC pays 50% taxes, what was its income before taxes?","$2,500,000","$1,500,000","$2,000,000","$1,000,000",C,stemez-Business
"Jefferson's Clothing has current assets of $150,000, current liabilitiesof $50,000, and capital of $200,000. What is their currentratio?",1.5,4,3,2,C,stemez-Business
"A bicycle selling for $82 can be purchased on the installment plan with no down-payment, but a 10% per year finance charge. How much should each of the monthly payments be to pay off the bicycle in six months?",$12.35,$15.35,$14.35,$13.35,C,stemez-Business
"A television manufacturing firm lowered the price of its deluxe portable television set from $350 to $320 per unit, in order to increasetheir revenues and profits. This price change resulted in an increase in sales from 1,000 units per month to 1,080 units per month. Assuming the unit production costs did not change, was their decision to lower prices a good one?",The decision increased profits,The decision was a good one,The decision was a poor one,The decision had no effect,C,stemez-Business
Charles will pay Bernice $800 five years from now if she lends him $500 now. What is the rate of return on the $500 loan?,8.86%,10.86%,11.86%,9.86%,D,stemez-Business
"A bedroom set with a list price of $1010 was advertised for sale at a $35 reduction. Using the installment plan, the bedroom set can be purchased for a down payment of $337.60 and 18 monthly payments of $43.61. Find the sale price and the finance charge for the furniture.",Sale price is $1122.58 and finance charge is $975,Sale price is $1010 and finance charge is $147.58,Sale price is $975 and finance charge is $147.58,Sale price is $975 and finance charge is $1122.58,C,stemez-Business
"Mr. Williams has $20 deducted from his paycheck every month and automatically deposited in his savings account. If the savings account declares interest at 5 3/4 %, how much will these monthly deposits add to his account in 3 months?",$60.76,$60.56,$60,$61,B,stemez-Business
"Robert Rogers is a real estate salesman whose commission is 3.5% of his sales. He is married and claims three exemptions. Last month his sales were $256,225. What were Robert's gross earnings, standard deductions, and net earnings?","$8967.88, $2075.67, $6381.04","$8967.88, $2586.84, $6381.04","$256,225, $2586.84, $6381.04","$256,225, $2075.67, $6381.04",B,stemez-Business
"Miss Florence Parrish earns a semi-monthly salary of $160, plus a commission of 1% of her monthly sales. During January she sold $3,680 worth of goods. What were her total earnings for the month?",$350.80,$360.80,$356.80,$325.80,C,stemez-Business
"Punk Magazine has a circulation of 2,000,000. They charge $20,000 for a full page ad in their magazine. What is the cost per thousand for a single ad?",$30,$10,$15,$20,B,stemez-Business
"Mary Redmond purchased a $28,500 home with 20% down and the balance to be paid by monthly payments over 10 years. In addition, a financing charge of 7% per year of the unpaid balance is to be added to each monthly payment. Calculate the total payment due for the first month.",$133,$5700,$323,$190,C,stemez-Business
